Tweet,Hashtags,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis ,ipsum,9.98E+15,7/21/2020 17:50,519,1,0.001926782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla ,eget,9.00E+15,7/21/2020 16:10,338,6,0.017751479,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem ,in,6.31E+15,7/21/2020 16:04,1334,32,0.023988006,0,1,9,2,0,0,20,0,0,0,0,0,0,0,0
massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero ,tortor,1.70E+15,7/21/2020 15:06,1647,297,0.180327869,0,1,9,0,0,0,11,0,0,0,0,0,0,276,276
amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat ,libero,8.99E+13,7/21/2020 15:05,184,8,0.043478261,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna ,felis,3.70E+15,7/21/2020 14:55,492,8,0.016260163,0,1,4,0,0,0,1,0,0,0,0,0,0,236,2
montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id ,enim,6.43E+15,7/21/2020 2:32,235,2,0.008510638,0,0,2,0,0,0,0,0,0,0,0,0,0,49,0
libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus ,nibh,4.54E+15,7/20/2020 23:43,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi ,ipsum,6.31E+15,7/20/2020 20:37,130,3,0.023076923,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec ,vivamus,2.55E+15,7/20/2020 17:45,320,2,0.00625,0,1,1,0,0,0,0,0,0,0,0,0,0,50,0
fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ,aliquam,1.96E+15,7/20/2020 17:15,580,17,0.029310345,0,2,11,2,0,0,2,0,0,0,0,0,0,0,0
leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue ,augue,3.90E+15,7/20/2020 15:31,286,4,0.013986014,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ,non,9.70E+15,7/20/2020 13:26,0.050397878,9,0,15,4,6,0,24,0,1,1,0,0,0,16,16,0,0
condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in ,nam,2.31E+15,7/19/2020 18:24,1327,175,0.131876413,0,0,24,8,10,4,4,0,0,0,0,0,0,125,125
sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet ,pede,1.18E+15,7/19/2020 3:00,191,5,0.02617801,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque ,morbi,2.61E+15,7/17/2020 22:24,142,4,0.028169014,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin ,ac,5.22E+15,7/17/2020 21:41,64,1,0.015625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac ,amet,2.21E+15,7/17/2020 21:31,223,7,0.031390135,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum ,et,5.34E+15,7/17/2020 20:43,0.058455115,0,2,12,1,0,1,12,0,0,0,0,0,0,0,0,0,0
quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat ,ullamcorper,6.34E+14,7/17/2020 20:27,474,6,0.012658228,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo ,quis,8.70E+15,7/17/2020 19:05,71,1,0.014084507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non ,congue,1.83E+14,7/17/2020 19:00,217,3,0.013824885,0,0,1,0,0,0,2,0,0,0,0,0,0,31,0
ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus ,rutrum,1.92E+15,7/17/2020 17:24,262,5,0.019083969,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0
in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere ,mi,9.13E+15,7/17/2020 16:51,215,5,0.023255814,0,1,2,0,0,0,0,0,0,0,0,0,0,43,2
porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam ,eget,2.71E+15,7/17/2020 14:56,553,2,0.003616637,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis ,hac,6.82E+15,7/17/2020 13:19,587,1,0.001703578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti ,convallis,2.35E+15,7/17/2020 12:19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non ,nulla,6.51E+15,7/17/2020 2:18,468,23,0.049145299,0,1,2,0,0,0,0,0,0,0,0,0,0,20,20
et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam ,sit,7.41E+15,7/17/2020 2:08,322,5,0.01552795,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae ,fusce,3.43E+15,7/17/2020 1:59,195,19,0.097435897,0,1,2,0,1,0,1,0,0,0,0,0,0,14,14
pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ,consequat,8.64E+15,7/17/2020 1:53,384,4,0.010416667,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2
morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id ,imperdiet,1.25E+14,7/17/2020 0:16,448,16,0.035714286,0,1,8,0,0,0,2,0,0,0,0,0,0,147,5
natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ,quis,2.57E+14,7/16/2020 22:08,3929,48,0.012216849,4,2,18,8,0,1,15,0,0,0,0,0,0,0,0
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo ,etiam,1.42E+15,7/16/2020 18:47,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui ,egestas,3.35E+15,7/16/2020 18:05,377,12,0.031830239,0,1,6,0,0,0,0,0,0,0,0,0,0,90,5
massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet ,tempus,1.14E+15,7/16/2020 16:28,365,4,0.010958904,0,1,0,0,0,0,0,0,0,0,0,0,0,84,3
mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae ,dapibus,3.04E+15,7/16/2020 14:58,264,4,0.015151515,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus ,etiam,5.38E+15,7/16/2020 13:14,174,2,0.011494253,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet ,ac,5.30E+14,7/15/2020 23:39,870,78,0.089655172,1,0,5,1,0,0,7,0,0,0,0,0,0,64,64
curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam ,ante,4.95E+15,7/15/2020 22:30,231,4,0.017316017,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat ,quam,1.15E+14,7/15/2020 20:10,76,2,0.026315789,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet ,vitae,1.97E+15,7/15/2020 19:51,164,5,0.030487805,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper ,eu,2.32E+15,7/15/2020 18:59,244,14,0.057377049,0,1,4,0,0,0,9,0,0,0,0,0,0,0,0
felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat ,adipiscing,7.64E+15,7/15/2020 17:51,60,1,0.016666667,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0
eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor ,commodo,2.22E+14,7/15/2020 15:22,0.060483871,0,1,18,4,0,0,22,0,0,0,0,0,0,0,0,0,0
faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit ,nisl,2.59E+15,7/15/2020 12:46,664,14,0.021084337,1,0,5,0,1,2,3,0,0,0,0,0,0,2,2
et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus ,suspendisse,1.34E+15,7/15/2020 12:40,519,19,0.036608863,0,2,2,4,0,0,11,0,0,0,0,0,0,0,0
orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet ,neque,5.43E+15,7/15/2020 11:46,177,1,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus ,condimentum,5.41E+15,7/15/2020 3:57,85,9,0.105882353,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8
amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie ,faucibus,5.22E+15,7/15/2020 3:32,35,3,0.085714286,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum ,condimentum,1.81E+15,7/15/2020 1:04,243,2,0.008230453,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0
platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque ,pharetra,2.88E+15,7/15/2020 1:01,135,5,0.037037037,0,1,3,0,0,0,0,0,0,0,0,0,0,40,1
ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis ,consequat,1.10E+15,7/15/2020 0:57,1380,134,0.097101449,0,1,3,21,0,0,27,0,0,0,0,0,0,82,82
eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio ,dictumst,2.98E+15,7/14/2020 21:14,223,5,0.022421525,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros ,morbi,3.28E+15,7/14/2020 21:03,172,7,0.040697674,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0
eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer ,diam,2.87E+15,7/14/2020 20:12,348,4,0.011494253,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec ,orci,5.65E+15,7/14/2020 19:58,0.081575478,3,9,40,15,0,0,428,0,0,0,0,0,0,0,0,0,0
ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien ,molestie,3.17E+15,7/14/2020 19:52,258,5,0.019379845,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5
etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit ,aliquam,9.15E+15,7/14/2020 19:02,938,12,0.012793177,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0
orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere ,leo,5.94E+15,7/14/2020 18:31,209,4,0.019138756,0,0,3,0,0,0,0,0,0,0,0,0,0,81,1
laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta ,egestas,1.33E+15,7/14/2020 17:30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla ,rutrum,2.58E+15,7/14/2020 17:27,934,27,0.028907923,0,2,5,4,0,0,13,0,0,0,0,0,0,147,3
rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla ,nulla,1.78E+15,7/14/2020 17:16,485,7,0.01443299,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0
mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit ,ac,4.41E+15,7/14/2020 17:15,438,4,0.00913242,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis ,ligula,6.61E+15,7/14/2020 17:14,711,19,0.026722925,0,1,2,4,0,0,12,0,0,0,0,0,0,0,0
aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed ,sapien,8.64E+15,7/14/2020 16:30,272,26,0.095588235,0,2,4,0,17,0,3,0,0,0,0,0,0,0,0
a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat ,fusce,5.25E+15,7/14/2020 14:21,630,32,0.050793651,0,0,5,0,0,0,0,0,0,0,0,0,0,27,27
rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo ,quam,2.48E+15,7/14/2020 13:10,183,5,0.027322404,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ,nisl,5.08E+15,7/14/2020 12:53,306,7,0.022875817,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0
integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est ,accumsan,9.97E+14,7/14/2020 12:25,131,2,0.015267176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien ,donec,2.25E+15,7/14/2020 12:24,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc ,erat,9.16E+15,7/14/2020 11:09,281,2,0.007117438,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed ,luctus,5.87E+15,7/14/2020 2:57,1443,32,0.022176022,0,2,14,3,0,0,13,0,0,0,0,0,0,0,0
libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum ,curae,7.30E+15,7/13/2020 23:18,171,5,0.029239766,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis ,metus,7.04E+15,7/13/2020 22:06,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet ,non,9.73E+15,7/13/2020 21:42,52,3,0.057692308,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum ,fermentum,8.37E+15,7/13/2020 20:07,1048,212,0.202290076,0,2,3,8,184,0,15,0,0,0,0,0,0,0,0
hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer ,neque,2.97E+15,7/13/2020 20:03,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt ,in,7.45E+15,7/13/2020 20:00,58,2,0.034482759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut ,eu,7.94E+14,7/13/2020 19:09,387,9,0.023255814,0,2,2,3,0,0,2,0,0,0,0,0,0,0,0
primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim ,vel,4.30E+14,7/13/2020 16:57,302,2,0.006622517,0,0,1,0,1,0,0,0,0,0,0,0,0,22,0
suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus ,vulputate,3.74E+15,7/13/2020 16:44,144,3,0.020833333,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
